GM12878|chr10:101469347-101470000	GM12878|chr10:101470000-101470121
GM12878|chr7:49806640-49806800	GM12878|chr7:49806800-49807200
GM12878|chr7:49806640-49806800	GM12878|chr7:49807200-49807809
GM12878|chr7:49806640-49806800	GM12878|chr7:49808742-49808834
GM12878|chr7:49806800-49807200	GM12878|chr7:49807200-49807809
GM12878|chr7:49806800-49807200	GM12878|chr7:49808742-49808834
GM12878|chr7:49807200-49807809	GM12878|chr7:49808742-49808834
GM12878|chr7:49808742-49808834	GM12878|chr7:49810046-49810200
GM12878|chr7:49808742-49808834	GM12878|chr7:49810200-49810252
GM12878|chr7:49810046-49810200	GM12878|chr7:49810200-49810252
GM12878|chr7:49810046-49810200	GM12878|chr7:49810834-49811592
GM12878|chr7:49810200-49810252	GM12878|chr7:49810834-49811592
GM12878|chr7:76957304-76957400	GM12878|chr7:76957400-76958323
GM12878|chr7:76957304-76957400	GM12878|chr7:76958924-76959200
GM12878|chr7:76957400-76958323	GM12878|chr7:76958924-76959200
GM12878|chr7:76957400-76958323	GM12878|chr7:76959200-76960849
GM12878|chr7:76958924-76959200	GM12878|chr7:76959200-76960849
GM12878|chr7:76958924-76959200	GM12878|chr7:76960943-76961200
GM12878|chr7:76958924-76959200	GM12878|chr7:76961200-76961214
GM12878|chr7:76959200-76960849	GM12878|chr7:76960943-76961200
GM12878|chr7:76959200-76960849	GM12878|chr7:76961200-76961214
GM12878|chr7:76959200-76960849	GM12878|chr7:76961544-76961692
GM12878|chr7:76960943-76961200	GM12878|chr7:76961200-76961214
GM12878|chr7:76960943-76961200	GM12878|chr7:76961544-76961692
GM12878|chr7:76961200-76961214	GM12878|chr7:76961544-76961692
GM12878|chr7:76965031-76965600	GM12878|chr7:76965600-76965781
GM12878|chr7:76965031-76965600	GM12878|chr7:76967275-76967429
GM12878|chr7:76965600-76965781	GM12878|chr7:76967275-76967429
GM12878|chr7:76965600-76965781	GM12878|chr7:76967752-76968013
GM12878|chr7:76967275-76967429	GM12878|chr7:76967752-76968013
GM12878|chr7:8164195-8165200	GM12878|chr7:8165800-8167287
GM12878|chr7:8165800-8167287	GM12878|chr7:8167479-8169354
GM12878|chr7:8167479-8169354	GM12878|chr7:8169691-8169816
GM12878|chr7:8167479-8169354	GM12878|chr7:8169991-8170313
GM12878|chr7:8167479-8169354	GM12878|chr7:8170474-8170800
GM12878|chr7:8169691-8169816	GM12878|chr7:8169991-8170313
GM12878|chr7:8169691-8169816	GM12878|chr7:8170474-8170800
GM12878|chr7:8169991-8170313	GM12878|chr7:8170474-8170800
GM12878|chr7:8217600-8218243	GM12878|chr7:8218335-8218598
GM12878|chr7:99595000-99595131	GM12878|chr7:99595629-99595965
GM12878|chr7:99941800-99942749	GM12878|chr7:99942844-99943113
GM12878|chr7:99941800-99942749	GM12878|chr7:99943230-99943763
GM12878|chr7:99942844-99943113	GM12878|chr7:99943230-99943763
GM12878|chr8:101552446-101552585	GM12878|chr8:101552970-101553000
GM12878|chr8:101552446-101552585	GM12878|chr8:101553356-101553464
GM12878|chr8:101552970-101553000	GM12878|chr8:101553356-101553464
GM12878|chr8:101552970-101553000	GM12878|chr8:101554145-101555574
GM12878|chr8:101553356-101553464	GM12878|chr8:101554145-101555574
GM12878|chr8:103820020-103821888	GM12878|chr8:103821980-103822400
GM12878|chr8:103821980-103822400	GM12878|chr8:103823419-103823770
GM12878|chr8:103821980-103822400	GM12878|chr8:103823882-103824075
GM12878|chr8:103823419-103823770	GM12878|chr8:103823882-103824075
GM12878|chr8:103823419-103823770	GM12878|chr8:103824467-103825400
GM12878|chr8:103823882-103824075	GM12878|chr8:103824467-103825400
GM12878|chr8:103828200-103828207	GM12878|chr8:103828413-103828515
GM12878|chr8:10980857-10981200	GM12878|chr8:10983000-10983400
GM12878|chr8:10983000-10983400	GM12878|chr8:10984347-10985397
GM12878|chr8:10984347-10985397	GM12878|chr8:10985650-10985939
GM12878|chr8:10990568-10990600	GM12878|chr8:10990600-10991258
GM12878|chr8:10990568-10990600	GM12878|chr8:10991463-10991578
GM12878|chr8:10990568-10990600	GM12878|chr8:10991670-10991770
GM12878|chr8:10990600-10991258	GM12878|chr8:10991463-10991578
GM12878|chr8:10990600-10991258	GM12878|chr8:10991670-10991770
GM12878|chr8:10991463-10991578	GM12878|chr8:10991670-10991770
GM12878|chr8:11387600-11389718	GM12878|chr8:11389910-11392422
GM12878|chr8:11393381-11393741	GM12878|chr8:11393918-11394200
GM12878|chr8:11759600-11759773	GM12878|chr8:11760188-11760394
GM12878|chr8:119511081-119512400	GM12878|chr8:119512400-119512453
GM12878|chr8:119516259-119516400	GM12878|chr8:119516400-119518542
GM12878|chr8:126131205-126131404	GM12878|chr8:126131650-126131771
GM12878|chr8:126229803-126230283	GM12878|chr8:126230375-126233800
GM12878|chr8:126230375-126233800	GM12878|chr8:126233800-126233832
GM12878|chr8:126236801-126238213	GM12878|chr8:126238305-126238419
GM12878|chr8:126236801-126238213	GM12878|chr8:126238519-126239353
GM12878|chr8:126238305-126238419	GM12878|chr8:126238519-126239353
GM12878|chr8:127883645-127884000	GM12878|chr8:127884104-127884274
GM12878|chr8:128181066-128181325	GM12878|chr8:128182832-128183144
GM12878|chr8:128181066-128181325	GM12878|chr8:128183243-128183456
GM12878|chr8:128182832-128183144	GM12878|chr8:128183243-128183456
GM12878|chr8:128216753-128217186	GM12878|chr8:128217385-128217864
GM12878|chr8:128216753-128217186	GM12878|chr8:128218107-128220374
GM12878|chr8:128217385-128217864	GM12878|chr8:128218107-128220374
GM12878|chr8:128572000-128572189	GM12878|chr8:128572300-128572536
GM12878|chr8:128572000-128572189	GM12878|chr8:128573119-128573276
GM12878|chr8:128572000-128572189	GM12878|chr8:128573688-128574688
GM12878|chr8:128572300-128572536	GM12878|chr8:128573119-128573276
GM12878|chr8:128572300-128572536	GM12878|chr8:128573688-128574688
GM12878|chr8:128573119-128573276	GM12878|chr8:128573688-128574688
GM12878|chr8:129669458-129669800	GM12878|chr8:129669800-129670600
GM12878|chr8:129669458-129669800	GM12878|chr8:129670600-129670638
GM12878|chr8:129669458-129669800	GM12878|chr8:129670964-129671386
GM12878|chr8:129669458-129669800	GM12878|chr8:129671754-129671926
GM12878|chr8:129669800-129670600	GM12878|chr8:129670600-129670638
GM12878|chr8:129669800-129670600	GM12878|chr8:129670964-129671386
GM12878|chr8:129669800-129670600	GM12878|chr8:129671754-129671926
GM12878|chr8:129670600-129670638	GM12878|chr8:129670964-129671386
GM12878|chr8:129670600-129670638	GM12878|chr8:129671754-129671926
GM12878|chr8:129670964-129671386	GM12878|chr8:129671754-129671926
GM12878|chr8:142094077-142094200	GM12878|chr8:142094200-142094400
GM12878|chr8:142094077-142094200	GM12878|chr8:142095200-142095521
GM12878|chr8:142094077-142094200	GM12878|chr8:142095809-142096000
GM12878|chr8:142094077-142094200	GM12878|chr8:142096000-142096545
GM12878|chr8:142094200-142094400	GM12878|chr8:142095200-142095521
GM12878|chr8:142094200-142094400	GM12878|chr8:142095809-142096000
GM12878|chr8:142094200-142094400	GM12878|chr8:142096000-142096545
GM12878|chr8:142095200-142095521	GM12878|chr8:142095809-142096000
GM12878|chr8:142095200-142095521	GM12878|chr8:142096000-142096545
GM12878|chr8:142095200-142095521	GM12878|chr8:142096655-142098067
GM12878|chr8:142095809-142096000	GM12878|chr8:142096000-142096545
GM12878|chr8:142095809-142096000	GM12878|chr8:142096655-142098067
GM12878|chr8:142096000-142096545	GM12878|chr8:142096655-142098067
GM12878|chr8:142096000-142096545	GM12878|chr8:142098199-142099400
GM12878|chr8:142096655-142098067	GM12878|chr8:142098199-142099400
GM12878|chr8:142098199-142099400	GM12878|chr8:142100600-142101167
GM12878|chr8:145264491-145265200	GM12878|chr8:145265732-145266362
GM12878|chr8:18070887-18071200	GM12878|chr8:18071200-18071211
GM12878|chr8:21772000-21772856	GM12878|chr8:21773160-21773344
GM12878|chr8:21924000-21924255	GM12878|chr8:21924613-21924785
GM12878|chr8:21999859-22000200	GM12878|chr8:22000200-22000248
GM12878|chr8:22548887-22549886	GM12878|chr8:22550065-22550309
GM12878|chr8:27181597-27182005	GM12878|chr8:27182374-27182400
GM12878|chr8:29380798-29382585	GM12878|chr8:29383235-29383327
GM12878|chr8:29380798-29382585	GM12878|chr8:29383561-29383959
GM12878|chr8:29383235-29383327	GM12878|chr8:29383561-29383959
GM12878|chr8:29383235-29383327	GM12878|chr8:29384065-29384431
GM12878|chr8:29383561-29383959	GM12878|chr8:29384065-29384431
GM12878|chr8:33411400-33411800	GM12878|chr8:33412600-33413400
GM12878|chr8:37746968-37748400	GM12878|chr8:37749200-37749990
GM12878|chr8:37749200-37749990	GM12878|chr8:37750096-37750200
GM12878|chr8:37758200-37758337	GM12878|chr8:37758468-37758560
GM12878|chr8:37758200-37758337	GM12878|chr8:37759309-37759431
GM12878|chr8:37758200-37758337	GM12878|chr8:37760140-37760400
GM12878|chr8:37758468-37758560	GM12878|chr8:37759309-37759431
GM12878|chr8:37758468-37758560	GM12878|chr8:37760140-37760400
GM12878|chr8:37759309-37759431	GM12878|chr8:37760140-37760400
GM12878|chr8:37759309-37759431	GM12878|chr8:37760400-37761600
GM12878|chr8:37760140-37760400	GM12878|chr8:37760400-37761600
GM12878|chr8:37760140-37760400	GM12878|chr8:37761600-37762024
GM12878|chr8:37760400-37761600	GM12878|chr8:37761600-37762024
GM12878|chr8:38039200-38039600	GM12878|chr8:38040000-38040008
GM12878|chr8:38039200-38039600	GM12878|chr8:38040100-38040304
GM12878|chr8:38040000-38040008	GM12878|chr8:38040100-38040304
GM12878|chr8:38043600-38044400	GM12878|chr8:38044400-38044654
GM12878|chr8:41559000-41559223	GM12878|chr8:41559688-41559780
GM12878|chr8:41559000-41559223	GM12878|chr8:41559880-41560052
GM12878|chr8:41559000-41559223	GM12878|chr8:41561090-41561200
GM12878|chr8:41559688-41559780	GM12878|chr8:41559880-41560052
GM12878|chr8:41559688-41559780	GM12878|chr8:41561090-41561200
GM12878|chr8:41559688-41559780	GM12878|chr8:41561200-41562400
GM12878|chr8:41559880-41560052	GM12878|chr8:41561090-41561200
GM12878|chr8:41559880-41560052	GM12878|chr8:41561200-41562400
GM12878|chr8:41561090-41561200	GM12878|chr8:41561200-41562400
GM12878|chr8:41561090-41561200	GM12878|chr8:41562400-41562413
GM12878|chr8:41561200-41562400	GM12878|chr8:41562400-41562413
GM12878|chr8:42034200-42035915	GM12878|chr8:42037088-42038910
GM12878|chr8:42037088-42038910	GM12878|chr8:42039517-42041265
GM12878|chr8:42039517-42041265	GM12878|chr8:42042410-42042593
GM12878|chr8:65775018-65777730	GM12878|chr8:65777889-65777981
GM12878|chr8:72748415-72748584	GM12878|chr8:72749429-72749600
GM12878|chr8:72748415-72748584	GM12878|chr8:72749600-72749800
GM12878|chr8:72749429-72749600	GM12878|chr8:72749600-72749800
GM12878|chr8:80672945-80673000	GM12878|chr8:80673000-80673695
GM12878|chr8:80681800-80682178	GM12878|chr8:80682356-80682400
GM12878|chr8:80681800-80682178	GM12878|chr8:80682400-80682508
GM12878|chr8:80682356-80682400	GM12878|chr8:80682400-80682508
GM12878|chr8:8608565-8608725	GM12878|chr8:8609807-8609956
GM12878|chr8:8608565-8608725	GM12878|chr8:8610238-8610400
GM12878|chr8:8608565-8608725	GM12878|chr8:8610400-8611047
GM12878|chr8:8609807-8609956	GM12878|chr8:8610238-8610400
GM12878|chr8:8609807-8609956	GM12878|chr8:8610400-8611047
GM12878|chr8:8610238-8610400	GM12878|chr8:8610400-8611047
GM12878|chr8:86375718-86376182	GM12878|chr8:86376588-86376800
GM12878|chr8:98608367-98609800	GM12878|chr8:98611200-98611400
GM12878|chr8:98611200-98611400	GM12878|chr8:98611400-98611612
GM12878|chr9:100685800-100685812	GM12878|chr9:100686400-100686412
GM12878|chr9:115090084-115090260	GM12878|chr9:115090352-115090400
GM12878|chr9:116036380-116036400	GM12878|chr9:116036400-116036767
GM12878|chr9:123968792-123968800	GM12878|chr9:123968800-123969800
GM12878|chr9:123973001-123973232	GM12878|chr9:123975400-123975509
GM12878|chr9:124131000-124131137	GM12878|chr9:124131237-124131400
GM12878|chr9:126097571-126097600	GM12878|chr9:126097600-126098028
GM12878|chr9:126097571-126097600	GM12878|chr9:126098697-126098800
GM12878|chr9:126097571-126097600	GM12878|chr9:126098800-126099312
GM12878|chr9:126097600-126098028	GM12878|chr9:126098697-126098800
GM12878|chr9:126097600-126098028	GM12878|chr9:126098800-126099312
GM12878|chr9:126098697-126098800	GM12878|chr9:126098800-126099312
GM12878|chr9:126098697-126098800	GM12878|chr9:126100000-126101000
GM12878|chr9:126098800-126099312	GM12878|chr9:126100000-126101000
GM12878|chr9:126100000-126101000	GM12878|chr9:126102800-126103725
GM12878|chr9:126102800-126103725	GM12878|chr9:126103825-126103917
GM12878|chr9:126102800-126103725	GM12878|chr9:126104341-126107291
GM12878|chr9:126103825-126103917	GM12878|chr9:126104341-126107291
GM12878|chr9:126104341-126107291	GM12878|chr9:126107681-126108400
GM12878|chr9:126977050-126977787	GM12878|chr9:126977938-126978194
GM12878|chr9:126977050-126977787	GM12878|chr9:126978392-126978600
GM12878|chr9:126977938-126978194	GM12878|chr9:126978392-126978600
GM12878|chr9:127382765-127382857	GM12878|chr9:127383093-127383600
GM12878|chr9:127382765-127382857	GM12878|chr9:127384400-127385164
GM12878|chr9:127383093-127383600	GM12878|chr9:127384400-127385164
GM12878|chr9:127383093-127383600	GM12878|chr9:127385265-127385359
GM12878|chr9:127384400-127385164	GM12878|chr9:127385265-127385359
GM12878|chr9:127385265-127385359	GM12878|chr9:127387327-127387600
GM12878|chr9:127534654-127534769	GM12878|chr9:127535929-127536690
GM12878|chr9:127539000-127539617	GM12878|chr9:127539762-127539800
GM12878|chr9:129982471-129982615	GM12878|chr9:129982752-129982989
GM12878|chr9:129982471-129982615	GM12878|chr9:129983866-129984753
GM12878|chr9:129982752-129982989	GM12878|chr9:129983866-129984753
GM12878|chr9:129983866-129984753	GM12878|chr9:129986200-129986422
GM12878|chr9:130542600-130542800	GM12878|chr9:130542800-130542885
GM12878|chr9:130689113-130689260	GM12878|chr9:130689352-130689490
GM12878|chr9:130689113-130689260	GM12878|chr9:130689582-130689800
GM12878|chr9:130689352-130689490	GM12878|chr9:130689582-130689800
GM12878|chr9:132651000-132653200	GM12878|chr9:132654200-132655587
GM12878|chr9:132654200-132655587	GM12878|chr9:132656220-132656370
GM12878|chr9:132654200-132655587	GM12878|chr9:132656462-132656694
GM12878|chr9:132656220-132656370	GM12878|chr9:132656462-132656694
GM12878|chr9:140116200-140116558	GM12878|chr9:140116659-140116825
GM12878|chr9:1870763-1872957	GM12878|chr9:1873254-1873788
GM12878|chr9:1870763-1872957	GM12878|chr9:1873940-1874800
GM12878|chr9:1873254-1873788	GM12878|chr9:1873940-1874800
GM12878|chr9:19456444-19457400	GM12878|chr9:19457400-19457437
GM12878|chr9:19456444-19457400	GM12878|chr9:19457778-19457928
GM12878|chr9:19457400-19457437	GM12878|chr9:19457778-19457928
GM12878|chr9:20353196-20353326	GM12878|chr9:20353457-20355490
GM12878|chr9:20353457-20355490	GM12878|chr9:20355841-20355945
GM12878|chr9:20353457-20355490	GM12878|chr9:20356635-20356809
GM12878|chr9:20355841-20355945	GM12878|chr9:20356635-20356809
GM12878|chr9:32576734-32576826	GM12878|chr9:32577323-32577600
GM12878|chr9:32576734-32576826	GM12878|chr9:32577600-32577779
GM12878|chr9:32577323-32577600	GM12878|chr9:32577600-32577779
GM12878|chr9:33081617-33081713	GM12878|chr9:33082113-33082285
GM12878|chr9:33081617-33081713	GM12878|chr9:33082698-33083053
GM12878|chr9:33082113-33082285	GM12878|chr9:33082698-33083053
GM12878|chr9:33168600-33169000	GM12878|chr9:33169000-33169033
GM12878|chr9:3473118-3473400	GM12878|chr9:3473400-3473564
GM12878|chr9:3473118-3473400	GM12878|chr9:3473657-3473796
GM12878|chr9:3473118-3473400	GM12878|chr9:3473951-3474000
GM12878|chr9:3473118-3473400	GM12878|chr9:3474000-3474093
GM12878|chr9:3473118-3473400	GM12878|chr9:3474220-3476092
GM12878|chr9:3473400-3473564	GM12878|chr9:3473657-3473796
GM12878|chr9:3473400-3473564	GM12878|chr9:3473951-3474000
GM12878|chr9:3473400-3473564	GM12878|chr9:3474000-3474093
GM12878|chr9:3473400-3473564	GM12878|chr9:3474220-3476092
GM12878|chr9:3473657-3473796	GM12878|chr9:3473951-3474000
GM12878|chr9:3473657-3473796	GM12878|chr9:3474000-3474093
GM12878|chr9:3473657-3473796	GM12878|chr9:3474220-3476092
GM12878|chr9:3473951-3474000	GM12878|chr9:3474000-3474093
GM12878|chr9:3473951-3474000	GM12878|chr9:3474220-3476092
GM12878|chr9:3474000-3474093	GM12878|chr9:3474220-3476092
GM12878|chr9:3474220-3476092	GM12878|chr9:3476234-3476964
GM12878|chr9:37397664-37397819	GM12878|chr9:37398447-37400539
GM12878|chr9:37398447-37400539	GM12878|chr9:37400669-37401038
GM12878|chr9:37398447-37400539	GM12878|chr9:37401165-37401257
GM12878|chr9:37398447-37400539	GM12878|chr9:37401461-37402145
GM12878|chr9:37400669-37401038	GM12878|chr9:37401165-37401257
GM12878|chr9:37400669-37401038	GM12878|chr9:37401461-37402145
GM12878|chr9:37401165-37401257	GM12878|chr9:37401461-37402145
GM12878|chr9:37401165-37401257	GM12878|chr9:37402245-37404445
GM12878|chr9:37401461-37402145	GM12878|chr9:37402245-37404445
GM12878|chr9:37402245-37404445	GM12878|chr9:37404542-37405000
GM12878|chr9:4754589-4754767	GM12878|chr9:4754937-4755000
GM12878|chr9:4754589-4754767	GM12878|chr9:4755000-4755644
GM12878|chr9:4754937-4755000	GM12878|chr9:4755000-4755644
GM12878|chr9:4761883-4762152	GM12878|chr9:4762200-4762605
GM12878|chr9:4761883-4762152	GM12878|chr9:4762826-4763707
GM12878|chr9:4762200-4762605	GM12878|chr9:4762826-4763707
GM12878|chr9:5589220-5589436	GM12878|chr9:5589608-5590057
GM12878|chr9:5589220-5589436	GM12878|chr9:5590365-5591552
GM12878|chr9:5589608-5590057	GM12878|chr9:5590365-5591552
GM12878|chr9:5589608-5590057	GM12878|chr9:5592046-5592166
GM12878|chr9:5590365-5591552	GM12878|chr9:5592046-5592166
GM12878|chr9:5592046-5592166	GM12878|chr9:5593241-5594728
GM12878|chr9:5593241-5594728	GM12878|chr9:5595681-5595795
GM12878|chr9:5593241-5594728	GM12878|chr9:5596048-5596633
GM12878|chr9:5595681-5595795	GM12878|chr9:5596048-5596633
GM12878|chr9:99211800-99212141	GM12878|chr9:99212745-99212838
GM12878|chrX:105727128-105727200	GM12878|chrX:105727200-105728194
GM12878|chrX:129221600-129221800	GM12878|chrX:129221800-129221849
GM12878|chrX:12970533-12970879	GM12878|chrX:12971092-12971205
GM12878|chrX:12970533-12970879	GM12878|chrX:12972704-12972800
GM12878|chrX:12971092-12971205	GM12878|chrX:12972704-12972800
GM12878|chrX:12976600-12976976	GM12878|chrX:12977375-12977400
GM12878|chrX:12976600-12976976	GM12878|chrX:12977400-12977795
GM12878|chrX:12976600-12976976	GM12878|chrX:12978531-12978600
GM12878|chrX:12976600-12976976	GM12878|chrX:12978600-12978631
GM12878|chrX:12976600-12976976	GM12878|chrX:12978723-12978831
GM12878|chrX:12976600-12976976	GM12878|chrX:12978923-12979136
GM12878|chrX:12977375-12977400	GM12878|chrX:12977400-12977795
GM12878|chrX:12977375-12977400	GM12878|chrX:12978531-12978600
GM12878|chrX:12977375-12977400	GM12878|chrX:12978600-12978631
GM12878|chrX:12977375-12977400	GM12878|chrX:12978723-12978831
GM12878|chrX:12977375-12977400	GM12878|chrX:12978923-12979136
GM12878|chrX:12977375-12977400	GM12878|chrX:12979341-12979435
GM12878|chrX:12977400-12977795	GM12878|chrX:12978531-12978600
GM12878|chrX:12977400-12977795	GM12878|chrX:12978600-12978631
GM12878|chrX:12977400-12977795	GM12878|chrX:12978723-12978831
GM12878|chrX:12977400-12977795	GM12878|chrX:12978923-12979136
GM12878|chrX:12977400-12977795	GM12878|chrX:12979341-12979435
GM12878|chrX:12978531-12978600	GM12878|chrX:12978600-12978631
GM12878|chrX:12978531-12978600	GM12878|chrX:12978723-12978831
GM12878|chrX:12978531-12978600	GM12878|chrX:12978923-12979136
GM12878|chrX:12978531-12978600	GM12878|chrX:12979341-12979435
GM12878|chrX:12978531-12978600	GM12878|chrX:12979567-12980664
GM12878|chrX:12978600-12978631	GM12878|chrX:12978723-12978831
GM12878|chrX:12978600-12978631	GM12878|chrX:12978923-12979136
GM12878|chrX:12978600-12978631	GM12878|chrX:12979341-12979435
GM12878|chrX:12978600-12978631	GM12878|chrX:12979567-12980664
